,title,genres,tmdb_id
6037,"Legend of Zorro, The (2005)",Action|Adventure|Drama|Western,1656
6038,"Weather Man, The (2005)",Comedy|Drama,6963
6039,Saw II (2005),Horror|Thriller,215
6040,Prime (2005),Comedy|Drama|Romance,2313
6041,Don't Move (Non ti muovere) (2004),Drama,16729
6042,American Pie Presents: Band Camp (American Pie 4: Band Camp) (2005),Comedy,8274
6043,"Great Yokai War, The (Yôkai daisensô) (2005)",Adventure|Comedy|Fantasy|Horror,42000
6044,Manderlay (2005),Drama,1951
6045,Revolver (2005),Crime|Drama|Thriller,10851
6046,Jarhead (2005),Action|Drama|War,25
6047,Chicken Little (2005),Action|Adventure|Animation|Children|Comedy|Sci-Fi,9982
6048,Dead Man's Shoes (2004),Crime|Thriller,12877
6049,Joyeux Noël (Merry Christmas) (2005),Drama|War,11661
6050,Night of the Lepus (1972),Horror|Sci-Fi|Thriller,38761
6051,"Match Factory Girl, The (Tulitikkutehtaan tyttö) (1990)",Comedy|Drama,7974
6052,Sword of the Beast (Kedamono no ken) (1965),Action|Drama,46917
6053,Just Friends (2005),Comedy|Romance,10033
6054,Syriana (2005),Drama|Thriller,231
6055,One-Way Ticket to Mombasa (Menolippu Mombasaan) (2002),Comedy|Drama,68098
6056,Derailed (2005),Drama|Thriller,8999
6057,Creep (2004),Horror|Thriller,8555
6058,Pride & Prejudice (2005),Drama|Romance,4348
6059,Babylon 5,Sci-Fi,862
6060,Wolf Creek (2005),Crime|Horror|Thriller,9885
6061,"Descent, The (2005)",Adventure|Drama|Horror|Thriller,9392
6062,Harry Potter and the Goblet of Fire (2005),Adventure|Fantasy|Thriller|IMAX,674
6063,Walk the Line (2005),Drama|Musical|Romance,69
6064,Rent (2005),Drama|Musical|Romance,1833
6065,Zathura (2005),Action|Adventure|Children|Fantasy,6795
6066,C.R.A.Z.Y. (2005),Drama,11421
6067,Sarah Silverman: Jesus Is Magic (2005),Comedy|Musical,16156
6068,Breakfast on Pluto (2005),Comedy|Drama,1420
6069,"Ice Harvest, The (2005)",Action|Comedy|Crime|Thriller,9005
6070,"Yours, Mine and Ours (2005)",Comedy|Romance,13499
6071,"Libertine, The (2004)",Drama,7548
6072,"Bird with the Crystal Plumage, The (Uccello dalle piume di cristallo, L') (1970)",Crime|Horror|Mystery|Thriller,20345
6073,Match Point (2005),Crime|Drama|Romance,116
6074,Paradise Now (2005),Crime|Drama|Thriller|War,67
6075,"Chronicles of Narnia: The Lion, the Witch and the Wardrobe, The (2005)",Adventure|Children|Fantasy,411
6076,King Kong (2005),Action|Adventure|Drama|Fantasy|Thriller,254
6077,Memoirs of a Geisha (2005),Drama|Romance,1904
6078,"Family Stone, The (2005)",Comedy|Drama|Romance,9043
6079,Havoc (2005),Crime|Drama|Romance,14695
6080,Samurai Rebellion (Jôi-uchi: Hairyô tsuma shimatsu) (1967),Action|Drama,27031
6081,"Room for Romeo Brass, A (1999)",Comedy|Drama,22908
6082,"Matador, The (2005)",Comedy|Drama|Thriller,9515
6083,Wal-Mart: The High Cost of Low Price (2005),Documentary,29595
6084,Mozart and the Whale (2005),Comedy|Drama|Romance,23478
6085,Don't Look Now: We're Being Shot At (La grande vadrouille) (1966),Comedy|War,8290
6086,"Three Burials of Melquiades Estrada, The (2006)",Adventure|Crime|Drama,8053
6087,Munich (2005),Action|Crime|Drama|Thriller,612
6088,"Producers, The (2005)",Comedy|Musical,9899
6089,Transamerica (2005),Adventure|Comedy|Drama,546
6090,Rumor Has It... (2005),Comedy|Drama|Romance,2800
6091,Cheaper by the Dozen 2 (2005),Adventure|Comedy,9641
6092,Fun with Dick and Jane (2005),Comedy|Crime,7552
6093,"Ringer, The (2005)",Comedy,9927
6094,Casanova (2005),Action|Adventure|Comedy|Drama|Romance,9681
6095,Mrs. Henderson Presents (2005),Comedy|Drama,10773
6096,"Ear, The (Ucho) (1970)",Drama|Thriller,88953
6097,Luxo Jr. (1986),Animation|Children,13925
6098,"Dentist, The (1996)",Horror|Thriller,9568
6099,"New World, The (2005)",Adventure|Drama|Romance,11400
6100,Voices of a Distant Star (Hoshi no koe) (2003),Animation|Drama|Romance|Sci-Fi,37910
6101,7 Faces of Dr. Lao (1964),Fantasy|Mystery|Western,14241
6102,Samurai Assassin (Samurai) (1965),Action|Adventure|Drama,79406
6103,"Boys of Baraka, The (2005)",Documentary,38785
6104,Lady Vengeance (Sympathy for Lady Vengeance) (Chinjeolhan geumjassi) (2005),Crime|Drama|Mystery|Thriller,4550
6105,Grand Theft Parsons (2003),Comedy|Drama,16433
6106,District 13 (Banlieue 13) (2004),Action|Crime|Sci-Fi,10045
6107,Hostel (2005),Horror,1690
6108,Grandma's Boy (2006),Comedy,9900
6109,Tristan & Isolde (2006),Drama|Romance,9044
6110,Glory Road (2006),Drama,9918
6111,Last Holiday (2006),Comedy,17379
6112,Hoodwinked! (2005),Animation|Children|Comedy,10982
6113,Underworld: Evolution (2006),Action|Fantasy|Horror,834
6114,Looking for Comedy in the Muslim World (2005),Comedy,25890
6115,Casper Meets Wendy (1998),Adventure|Children|Comedy|Fantasy,39345
6116,Revolution (1985),Adventure|Drama|War,12701
6117,Project A ('A' gai waak) (1983),Action|Comedy,21519
6118,"Bird People in China, The (Chûgoku no chôjin) (1998)",Adventure|Comedy|Drama|Fantasy,28638
6119,Water (2005),Drama|Romance,7509
6120,Sophie Scholl: The Final Days (Sophie Scholl - Die letzten Tage) (2005),Drama|War,2117
6121,"World's Fastest Indian, The (2005)",Drama,9912
6122,Bandidas (2006),Action|Comedy|Crime|Western,1969
6123,Tristram Shandy: A Cock and Bull Story (2005),Comedy|Drama,8435
6124,Helter Skelter (2004),Action|Crime|Drama|Horror,45759
6125,Annapolis (2006),Drama,13275
6126,Big Momma's House 2 (2006),Action|Comedy|Crime,11565
6127,Nanny McPhee (2005),Children|Comedy|Fantasy,11283
6128,"Tuskegee Airmen, The (1995)",Drama|War,31894
6129,Final Destination 3 (2006),Horror|Mystery|Thriller,9286
6130,Something New (2006),Comedy|Drama|Romance,15363
6131,Block Party (a.k.a. Dave Chappelle's Block Party) (2005),Comedy|Documentary,292
6132,Imagine Me & You (2005),Comedy|Drama|Romance,1544
6133,"Pink Panther, The (2006)",Adventure|Comedy|Crime,12096
6134,Curious George (2006),Adventure|Animation|Children|Comedy,9975
6135,Firewall (2006),Crime|Drama|Thriller,9754
6136,When a Stranger Calls (2006),Horror|Thriller,10053
6137,London (2005),Drama,7515
6138,Freedomland (2006),Crime|Drama,9959
6139,Winter Passing (2005),Drama,14256
6140,Eight Below (2006),Action|Adventure|Drama|Romance,9036
6141,Date Movie (2006),Comedy|Romance,10073
6142,Running Scared (2006),Action|Crime|Thriller,7304
6143,Ultraviolet (2006),Action|Fantasy|Sci-Fi|Thriller,9920
6144,Just My Luck (2006),Comedy|Romance,10025
6145,Pulse (2006),Action|Drama|Fantasy|Horror|Mystery|Sci-Fi|Thriller,9682
6146,16 Blocks (2006),Crime|Thriller,2207
6147,Failure to Launch (2006),Comedy|Romance,6877
6148,Ultimate Avengers (2006),Action|Animation|Children|Sci-Fi,14609
6149,Ice Age 2: The Meltdown (2006),Adventure|Animation|Children|Comedy,950
6150,Ask the Dust (2006),Drama|Romance,1967
6151,V for Vendetta (2006),Action|Sci-Fi|Thriller|IMAX,752
6152,She's the Man (2006),Comedy|Romance,9655
6153,Thank You for Smoking (2006),Comedy|Drama,9388
6154,Find Me Guilty (2006),Comedy|Crime|Drama,9950
6155,Inside Man (2006),Crime|Drama|Thriller,388
6156,Tsotsi (2005),Crime|Drama,868
6157,Aquamarine (2006),Children|Comedy|Fantasy,14191
6158,Leprechaun 2 (1994),Comedy|Fantasy|Horror,18009
6159,Leprechaun 3 (1995),Comedy|Fantasy|Horror,19286
6160,Leprechaun 4: In Space (1997),Comedy|Fantasy|Horror|Sci-Fi,19287
6161,Lights in the Dusk (Laitakaupungin valot) (2006),Crime|Drama,1379
6162,"Hills Have Eyes, The (2006)",Drama|Horror|Thriller,9792
6163,"Shaggy Dog, The (2006)",Adventure|Children|Comedy|Fantasy,10067
6164,Unknown White Male (2005),Documentary,35555
6165,"Lives of Others, The (Das leben der Anderen) (2006)",Drama|Romance|Thriller,582
6166,Youth of the Beast (Yaju no seishun) (1963),Action|Crime|Mystery,37939
6167,Take the Lead (2006),Drama,12763
6168,"Devil and Daniel Johnston, The (2005)",Documentary,13222
6169,Mouchette (1967),Drama,1561
6170,Lucky Number Slevin (2006),Crime|Drama|Mystery,186
6171,Volver (2006),Comedy|Drama,219
6172,Akeelah and the Bee (2006),Drama,13751
6173,Brainstorm (2001),Drama,53961
6174,Stay Alive (2006),Horror|Sci-Fi|Thriller,10069
6175,Basic Instinct 2 (2006),Crime|Drama|Mystery|Thriller,3093
6176,Brick (2005),Crime|Drama|Film-Noir|Mystery,9270
6177,"Dead Hate the Living!, The (2000)",Comedy|Horror,28349
6178,Evil Aliens (2005),Comedy|Horror|Sci-Fi,10177
6179,This Film Is Not Yet Rated (2006),Documentary,16070
6180,Slither (2006),Comedy|Horror|Sci-Fi,9035
6181,"Benchwarmers, The (2006)",Comedy,9957
6182,Renaissance (2006),Action|Animation|Film-Noir|Sci-Fi|Thriller,9389
6183,Go for Zucker! (Alles auf Zucker!) (2004),Comedy,460
6184,Friends with Money (2006),Comedy|Drama|Romance,8998
6185,Reefer Madness: The Movie Musical (2005),Comedy|Drama|Musical,20521
6186,Candy (2006),Drama|Romance,4441
6187,Secrets of a Soul (Geheimnisse einer Seele) (1926),Drama,84954
6188,"Child, The (L'enfant) (2005)",Crime|Drama,11490
6189,9/11 (2002),Documentary,11304
6190,Scary Movie 4 (2006),Comedy|Horror,4257
6191,Hard Candy (2005),Drama|Thriller,2652
6192,"Prairie Home Companion, A (2006)",Comedy|Drama|Musical,9526
6193,"Sentinel, The (2006)",Crime|Drama|Thriller,5820
6194,"Wild, The (2006)",Adventure|Animation|Children|Comedy|Fantasy,9904
6195,Silent Hill (2006),Fantasy|Horror|Thriller,588
6196,American Dreamz (2006),Comedy|Drama,9310
6197,Kinky Boots (2005),Comedy|Drama,16367
6198,"Protector, The (a.k.a. Warrior King) (Tom yum goong) (2005)",Action|Comedy|Crime|Thriller,8982
6199,Mission: Impossible III (2006),Action|Adventure|Thriller,956
6200,RV (2006),Adventure|Children|Comedy,9530
6201,United 93 (2006),Crime|Drama,9829
6202,Stick It (2006),Comedy,10115
6203,"American Haunting, An (2005)",Drama|Horror|Mystery|Thriller,10008
6204,Down in the Valley (2005),Drama|Romance,7870
6205,Over the Hedge (2006),Adventure|Animation|Children|Comedy,7518
6206,Art School Confidential (2006),Comedy|Drama,9786
6207,Poseidon (2006),Action|Adventure|Thriller|IMAX,503
6208,"Da Vinci Code, The (2006)",Drama|Mystery|Thriller,591
6209,X-Men: The Last Stand (2006),Action|Sci-Fi|Thriller,36668
6210,"Break-Up, The (2006)",Comedy|Drama|Romance,9767
6211,Peaceful Warrior (2006),Drama,13689
6212,Cars (2006),Animation|Children|Comedy,920
6213,"Notorious Bettie Page, The (2005)",Drama,15402
6214,Game 6 (2005),Comedy|Drama,80919
6215,On a Clear Day (2005),Drama,38344
6216,"Omen, The (2006)",Horror|Thriller,806
6217,Nacho Libre (2006),Comedy,9353
6218,"Lake House, The (2006)",Drama|Fantasy|Romance,2044
6219,Click (2006),Adventure|Comedy|Drama|Fantasy|Romance,9339
6220,"Devil Wears Prada, The (2006)",Comedy|Drama,350
6221,Pirates of the Caribbean: Dead Man's Chest (2006),Action|Adventure|Fantasy,58
6222,"You, Me and Dupree (2006)",Comedy,1819
6223,Clerks II (2006),Comedy,2295
6224,Lady in the Water (2006),Drama|Fantasy|Mystery,9697
6225,My Super Ex-Girlfriend (2006),Comedy|Fantasy|Romance,4474
6226,Marie Antoinette (2006),Drama|Romance,1887
6227,Who Killed the Electric Car? (2006),Documentary,13508
6228,"Inconvenient Truth, An (2006)",Documentary,1781
6229,Career Opportunities (1991),Comedy|Romance,16270
6230,High School Musical (2006),Children|Comedy|Drama|Musical|Romance,10947
6231,I Am a Sex Addict (2005),Comedy|Documentary|Romance,17628
6232,Stoned (2005),Drama,17741
6233,Jet Li's Fearless (Huo Yuan Jia) (2006),Action|Drama,7549
6234,"Fast and the Furious: Tokyo Drift, The (Fast and the Furious 3, The) (2006)",Action|Crime|Drama|Thriller,9615
6235,Garfield: A Tail of Two Kitties (2006),Animation|Children|Comedy,9513
6236,Metal: A Headbanger's Journey (2005),Documentary,20604
6237,"Public Eye, The (1992)",Crime|Thriller,31692
6238,Superman Returns (2006),Action|Adventure|Sci-Fi|IMAX,1452
6239,"Road to Guantanamo, The (2006)",Drama|War,7872
6240,Edmond (2005),Drama|Thriller,18191
6241,"OH in Ohio, The (2006)",Comedy,14474
6242,Little Miss Sunshine (2006),Adventure|Comedy|Drama,773
6243,"Fallen Idol, The (1948)",Drama|Mystery|Thriller,21631
6244,Babel (2006),Drama|Thriller,1164
6245,Strangers with Candy (2005),Comedy,13141
6246,Wordplay (2006),Documentary,35199
6247,Army of Shadows (L'armée des ombres) (1969),Action|Drama|Thriller|War,15383
6248,Orchestra Rehearsal (Prova d'orchestra) (1978),Drama,47850
6249,Little Man (2006),Comedy,9072
6250,Monster House (2006),Animation|Children|Fantasy|Mystery,9297
6251,Snakes on a Plane (2006),Action|Comedy|Horror|Thriller,326
6252,Scoop (2006),Comedy|Fantasy|Mystery,512
6253,Talladega Nights: The Ballad of Ricky Bobby (2006),Action|Comedy,9718
6254,Night at the Museum (2006),Action|Comedy|Fantasy|IMAX,1593
6255,World Trade Center (2006),Drama,1852
6256,Stranger than Fiction (2006),Comedy|Drama|Fantasy|Romance,1262
6257,Miami Vice (2006),Action|Crime|Drama|Thriller,82
6258,"Pursuit of Happyness, The (2006)",Drama,1402
6259,John Tucker Must Die (2006),Comedy|Romance,9293
6260,"Ant Bully, The (2006)",Adventure|Animation|Children|Comedy|Fantasy|IMAX,9906
6261,Crank (2006),Action|Thriller,1948
6262,"Secret Life of Words, The (2005)",Drama|Romance,148
6263,Chaos (2005),Action|Crime|Drama|Thriller,5289
6264,"Night Listener, The (2006)",Fantasy|Mystery|Thriller,9782
6265,Step Up (2006),Drama|Romance,9762
6266,Zoom (2006),Adventure|Comedy|Drama|Fantasy,14113
6267,Mind Game (2004),Adventure|Animation|Comedy|Fantasy|Romance|Sci-Fi,21712
6268,Half Nelson (2006),Drama,7859
6269,"Moustache, La (2005)",Drama|Mystery|Thriller,16998
6270,Tideland (2005),Drama|Fantasy|Thriller,11559
6271,Adam's Apples (Adams æbler) (2005),Comedy|Drama,1023
6272,Material Girls (2006),Children|Comedy|Drama,10118
6273,Accepted (2006),Comedy,9788
6274,Crime Busters (1977),Action|Adventure|Comedy|Crime,11689
6275,Born to Kill (1947),Crime|Drama|Film-Noir,33813
6276,"Illusionist, The (2006)",Drama|Fantasy|Mystery|Romance,1491
6277,The Queen (2006),Drama,1165
6278,Beerfest (2006),Comedy,9988
6279,Invincible (2006),Drama,11652
6280,Idlewild (2006),Crime|Drama|Musical,13816
6281,"Red Balloon, The (Ballon rouge, Le) (1956)",Children|Fantasy,15265
6282,Angel-A (2005),Comedy|Drama|Fantasy|Romance,11227
6283,"Chump at Oxford, A (1940)",Comedy,33810
6284,"Icicle Thief, The (Ladri di saponette) (1989)",Comedy|Fantasy,41937
6285,"Puffy Chair, The (2006)",Drama|Romance,24055
6286,"Wicker Man, The (2006)",Horror|Mystery|Thriller,9708
6287,"Wind That Shakes the Barley, The (2006)",Drama|War,1116
6288,Severance (2006),Comedy|Horror|Thriller,5072
6289,Hollywoodland (2006),Crime|Drama|Mystery|Thriller,1249
6290,"Covenant, The (2006)",Action|Horror|Thriller,9954
6291,"Last Kiss, The (2006)",Comedy|Drama,7511
6292,SherryBaby (2006),Drama,13075
6293,Idiocracy (2006),Adventure|Comedy|Sci-Fi|Thriller,7512
6294,Jesus Camp (2006),Documentary|Drama,1776
6295,"Bow, The (Hwal) (2005)",Drama|Romance,1963
6296,"Tiger and the Snow, The (La tigre e la neve) (2005)",Comedy|Drama|Romance|War,10846
6297,"Fountain, The (2006)",Drama|Fantasy|Romance,1381
6298,Fear City: A Family-Style Comedy (La cité de la peur) (1994),Comedy,15097
6299,"Science of Sleep, The (La science des rêves) (2006)",Comedy|Drama|Fantasy|Romance,300
6300,"Black Dahlia, The (2006)",Crime|Drama|Mystery|Thriller,9676
6301,"Woods, The (2006)",Horror,6948
6302,Gridiron Gang (2006),Drama,9766
6303,Land of Plenty (Angst and Alienation in America) (2004),Drama,1595
6304,"Bridge, The (2006)",Documentary,1666
6305,Apocalypto (2006),Adventure|Drama|Thriller,1579
6306,Flyboys (2006),Action|Adventure|Drama|War,9664
6307,Jackass Number Two (2006),Comedy|Documentary,12094
6308,All the King's Men (2006),Drama,1717
6309,Conversations with Other Women (2005),Comedy|Drama|Romance,15624
6310,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan (2006),Comedy,496
6311,"Pan's Labyrinth (Laberinto del fauno, El) (2006)",Drama|Fantasy|Thriller,1417
6312,"Guardian, The (2006)",Action|Adventure|Drama,4643
6313,Open Season (2006),Adventure|Animation|Children|Comedy|IMAX,7484
6314,School for Scoundrels (2006),Comedy|Crime,9842
6315,"Departed, The (2006)",Crime|Drama|Thriller,1422
6316,"Texas Chainsaw Massacre: The Beginning, The (2006)",Horror|Thriller,10781
6317,Employee of the Month (2006),Comedy,9794
6318,Running With Scissors (2006),Comedy|Drama,7510
6319,Man of the Year (2006),Comedy|Thriller,9895
6320,"Marine, The (2006)",Action|Drama|Thriller,8975
6321,Infamous (2006),Drama,9672
6322,Fellini's Casanova (Il Casanova di Federico Fellini) (1976),Drama|Romance,42236
6323,Chapayev (1934),Drama|War,46774
6324,Feast (2005),Action|Comedy|Horror|Thriller,10070
6325,Little Children (2006),Drama|Romance,1440
6326,Deliver Us from Evil (2006),Documentary,13364
6327,"Last King of Scotland, The (2006)",Drama|Thriller,1523
6328,"U.S. vs. John Lennon, The (2006)",Documentary,14201
6329,Shortbus (2006),Comedy|Drama|Romance,1378
6330,Children of Men (2006),Action|Adventure|Drama|Sci-Fi|Thriller,9693
6331,"Prestige, The (2006)",Drama|Mystery|Sci-Fi|Thriller,1124
6332,Flags of Our Fathers (2006),Drama|War,3683
6333,13 Tzameti (2005),Film-Noir|Thriller,6077
6334,Saw III (2006),Crime|Horror|Thriller,214
6335,Catch a Fire (2006),Drama|Thriller,1123
6336,Death of a President (2006),Crime|Drama|Mystery|Thriller,21173
6337,Flushed Away (2006),Animation|Comedy,11619
6338,Perfume: The Story of a Murderer (2006),Crime|Drama|Thriller,1427
6339,"Santa Clause 3: The Escape Clause, The (2006)",Comedy|Fantasy,13767
6340,Mom and Dad Save the World (1992),Comedy|Sci-Fi,27295
6341,"Good Year, A (2006)",Comedy|Drama|Romance,9726
6342,Shut Up & Sing (2006),Documentary,2152
6343,For Your Consideration (2006),Comedy,14799
6344,Fuck (2005),Comedy|Documentary,21710
6345,Shooting Dogs (a.k.a. Beyond the Gates) (2005),Documentary|Drama|War,8588
6346,Casino Royale (2006),Action|Adventure|Thriller,36557
6347,Happy Feet (2006),Adventure|Animation|Children|Comedy|IMAX,9836
6348,Let's Go to Prison (2006),Comedy,9809
6349,Déjà Vu (Deja Vu) (2006),Action|Sci-Fi|Thriller,7551
6350,Bobby (2006),Drama,10741
6351,10 Items or Less (2006),Comedy|Drama|Romance,2357
6352,"Holiday, The (2006)",Comedy|Romance,1581
6353,Harsh Times (2006),Action|Crime|Drama,7873
6354,Fast Food Nation (2006),Drama,8324
6355,The Great Train Robbery (1903),Crime|Western,5698
6356,Tenacious D in The Pick of Destiny (2006),Adventure|Comedy|Musical,2179
6357,"Nativity Story, The (2006)",Drama,2447
6358,Blood Diamond (2006),Action|Adventure|Crime|Drama|Thriller|War,1372
6359,Charlotte's Web (2006),Children|Comedy|Drama|Fantasy,9986
6360,Eragon (2006),Action|Adventure|Fantasy,2486
6361,Rocky Balboa (2006),Action|Drama,1246
6362,Fur: An Imaginary Portrait of Diane Arbus (2006),Drama|Fantasy|Romance,18615
6363,"Dam Busters, The (1955)",Action|Drama|War,13210
6364,Another Gay Movie (2006),Comedy,12795
6365,"Painted Veil, The (2006)",Drama|Romance,14202
6366,We Are Marshall (2006),Drama,11170
6367,"Good Shepherd, The (2006)",Drama|Thriller,1247
6368,Dreamgirls (2006),Drama|Musical,1125
6369,Freedom Writers (2007),Drama,1646
6370,When the Levees Broke: A Requiem in Four Acts (2006),Documentary,58923
6371,Inland Empire (2006),Drama|Mystery|Thriller,1730
6372,"History Boys, The (2006)",Comedy|Drama,8618
6373,Notes on a Scandal (2006),Drama,1259
6374,DOA: Dead or Alive (2006),Action|Adventure,9053
6375,Curse of the Golden Flower (Man cheng jin dai huang jin jia) (2006),Action|Drama,1494
6376,"Good German, The (2006)",Drama|Mystery|Thriller,182
6377,Letters from Iwo Jima (2006),Drama|War,1251
6378,Black Christmas (2006),Action|Horror|Thriller,9656
6379,Stomp the Yard (2007),Drama|Musical,1931
6380,Miss Potter (2006),Drama,13967
6381,American Pie Presents The Naked Mile (American Pie 5: The Naked Mile) (2006),Comedy|Romance,8275
6382,Venus (2006),Drama|Romance,13771
6383,The Return of Don Camillo (1953),Comedy,11578
6384,The Little World of Don Camillo (1952),Comedy,11972
6385,Primeval (2007),Horror|Thriller,4283
6386,Alpha Dog (2007),Crime|Drama,7457
6387,"Hitcher, The (2007)",Action|Horror|Thriller,8398
6388,After the Wedding (Efter brylluppet) (2006),Drama,3549
6389,Bridge to Terabithia (2007),Adventure|Children|Fantasy,1265
